well_id,rows,tvt_min,tvt_max,gr_mean,gr_std
8995c945,8198,10274.87,11016.75,120.23452635031897,17.06421512005405
89969c7a,6317,10014.97,10922.1,87.84975044178036,17.216960372463962
89f1085d,7497,12440.71,12823.52,89.70647322920871,16.041853894730007
89f36adf,7041,11446.98,12242.12,82.70632549805586,16.95493460205156
89fdb2f2,3570,11417.56,11956.73,71.2133097160339,16.493956945839177
8a3da6d1,6334,11190.25,12020.75,86.61818793554885,30.95462040267568
8a89da23,5575,10562.97,11232.81,82.54327229893374,14.305886420607786
8a9c8932,6344,10773.47,11287.01,85.83171949126164,13.750016875364924
8ac2f237,6775,10821.26,11370.320000000002,94.10250182110113,16.574620972168727
8b12bab6,6980,10990.06,11885.23,111.354537315621,22.258231392181443
8b5be31b,7439,10014.08,10856.1,85.58411889547634,17.343314551152726
8b95d6d1,2783,10271.92,10780.38,84.24322597379114,18.523457383572723
8b9d8326,7832,11565.53,12255.22,93.60891740092205,19.42577016172262
8bb9c1e6,6382,10410.240000000002,11187.68,84.46401618863769,14.282250953231465
8bda1a11,7438,10403.95,10988.76,112.83844420881428,20.102475648067458
8bfa881d,5843,11432.56,12235.0,87.0663669030447,18.919482636946626
8c167025,7113,10066.55,10791.33,80.57098617086677,17.01569163030327
8c8348e8,5581,11832.05,12451.21,72.43588107653292,16.233213297780836
8cc21f01,5806,10920.820000000002,11762.95,87.6222989104016,19.52844619846515
8cc800b3,8091,10297.13,10911.96,90.71161830866394,14.153456569063641
8d5d46d7,7282,10576.84,11234.43,78.90042607091898,11.697351241772033
8d92cb49,4839,10980.53,11435.38,91.483575862432,17.19656133560162
8f201368,8151,10428.75,11213.42,80.84948401379249,15.288350012327394
90386ee4,5304,10668.2,11205.8,79.08437199801686,17.951307366674715
91abc4c7,7787,10072.240000000002,10972.27,87.7663358539992,16.793878665779413
91b301ce,8512,10398.56,11050.06,73.57391460400636,14.680115112450517
91db7070,5646,11409.990000000002,12091.570000000002,91.70972435447818,18.46849790035919
925a7cd1,6501,11298.59,12096.44,49.258595350229065,24.098276626197265
9283ae69,5118,10213.67,10991.7,76.20270362516575,13.67316379381425
9298ad5b,5807,10404.11,11178.05,117.24704767400753,24.66162516055833
9314ff13,4494,11386.88,11999.37,92.29549639013865,15.59928335034505
93209a3d,6300,11292.53,11890.23,112.91853215518111,21.562819619580814
939d9c34,6627,10864.490000000002,11891.93,107.27056809133654,21.34395574670704
93f5d2e6,5171,10515.2,11038.240000000002,68.72614342921823,14.172056996818828
940a48d9,5627,10090.53,10924.01,84.1191815705674,17.10062309722007
940e709a,4989,10347.04,11045.44,74.53415288837037,15.720685743889982
9426ec1e,3923,11547.34,12019.06,86.5241266818313,16.297866383454195
94467f50,5116,9713.31,10778.070000000002,88.3269731458786,21.053553955551322
944f36b9,6035,10355.97,10861.01,64.21012808363342,12.280352714925272
94d813a4,6591,11922.76,12740.58,95.5331718450696,16.85972511099688
95b559e7,4638,11180.13,11969.070000000002,68.09139648242513,17.573625831899257
95c8427f,8051,10401.13,11218.61,123.85772852054963,24.307277389613656
96936c22,4997,11387.37,12097.61,52.273691386065664,25.470416019932266
96ae5806,11527,11339.42,12125.4,80.22132354891114,15.206132661339032
96b7eea1,6078,10319.75,11142.61,123.94066389070957,27.08773052184258
9719aa04,6665,10157.78,10972.06,104.0182365137325,17.7298508612878
974802e7,7537,9454.19,10126.28,82.65704409084249,15.247553587152034
97cd5bf9,5099,10088.84,10840.71,84.66381491915075,18.80179433990353
98177ced,6789,11703.43,12686.490000000002,59.626859417696174,26.92872227527833
9896fc0b,5109,10383.34,10986.89,74.08768769747924,16.088123853508495
98bc6f66,7720,10215.64,10973.23,109.14052204280468,17.955175229834587
992c99e8,6740,10562.42,11394.47,97.07030166716986,19.56801664549023
992ce078,4661,11185.47,12006.43,89.29997869964559,15.164595450404523
99529c45,7591,10370.73,11162.56,90.16781530094974,14.183170411615892
995ff498,6127,10570.18,11224.21,83.70448321620123,14.393071659901757
999daf80,5439,10466.18,11153.73,122.25582783072852,23.70767327442024
9a6b0392,5802,10010.61,10630.23,40.97503858982997,20.998244464167534
9a8ae0d6,7835,11355.97,11964.27,63.22056059320097,13.167536368565473
9a95e33f,8156,10613.2,11506.64,83.38799953380209,20.96279033305235
9ab94eeb,6372,10143.36,10991.87,80.50479067198843,14.02922715711107
9ad5410a,5749,11431.34,11922.0,112.43013348444413,20.68338465418077
9ae248be,6655,12348.87,12772.08,81.32255449464394,16.91515208207757
9af1ffd0,5454,9987.34,10816.44,91.71990690115008,16.336493383577317
9b5b61c1,7215,10360.52,11147.09,119.72476362426494,20.879934640354627
9b9e3b49,6875,11088.92,11922.4,101.26531627554914,18.241865134627993
9bd2bba3,9092,11706.71,12546.64,83.80511415026422,12.073977786071797
9c211c53,8842,9462.08,10092.69,81.33862594329653,15.37114901297511
9c350a6a,7794,10589.48,11429.29,86.91066963382005,19.058186679458736
9c8375f7,5432,10337.45,11209.46,118.14622646208278,24.00673018531801
9d072e4c,6798,11464.27,12031.55,92.2089028107252,20.482141145053177
9d3ec64c,4937,10089.5,10817.2,92.50529723137699,19.715467768644885
9d4272e3,5771,11763.2,12527.12,81.0360876920611,14.109022249427216
9d5e14d4,6565,10236.03,10964.68,92.42823292900111,14.952798489133242
9da441ba,7283,10902.89,11377.97,96.2561642061867,16.728133679444205
9dede370,8057,11364.37,12239.490000000002,90.22406270769801,17.47072536136802
9def2eb2,7750,10725.68,11450.35,82.38120081483342,14.376278304056083
9df1b1f9,6444,11130.28,12019.86,91.9009856260232,17.471236229712904
9dfff011,6067,10494.89,11425.740000000002,90.87429651259623,15.265962881299975
9e3e364d,5809,10892.48,11412.27,87.92761900711129,12.545376692572958
9efc812e,6100,10614.97,11188.44,85.96592077429051,17.587523203024322
9f0c7bae,4040,12444.08,12803.68,77.2734589173488,12.963322780600206
9ffce529,6675,11465.3,12062.28,88.14300839335544,22.027494918519842
a0383629,7687,10484.11,11202.21,80.40557270368296,11.726837044555948
a056d01e,8292,10982.63,11748.39,87.89070016956869,16.1128636666264
a08d9e63,5199,10407.4,11025.96,75.5719830716368,18.09546962837832
a0b83014,6873,10460.94,11422.73,86.36572883299773,15.77135863525037
a0e92ed6,6446,11561.63,11966.64,63.73939314612657,12.168443304462466
a15bc102,5124,10082.0,10954.02,90.51360559856259,20.25661817079306
a247e7cf,7237,10374.23,10981.51,113.09621210387242,17.56112044148957
a2e8e7f6,5812,10271.78,10794.84,82.0764723249973,16.28698524169869
a3518960,6992,11054.62,12157.93,63.162501585252535,15.293796790615096
a3f71395,7040,12223.17,12789.45,76.98269010933525,15.472895450813487
a4719920,7495,10885.18,11453.070000000002,85.13078105043496,14.755505491280282
a48640d9,6586,11718.31,12537.15,88.87649614970766,15.25524766968844
a4cdbb0f,6759,10427.84,10985.85,110.28475924424177,16.361926460439687
a4f989c2,7024,10572.9,11172.06,118.75588769308919,22.37644453450553
a5aa7973,6449,10128.56,10966.38,109.02240341312725,22.989013419338608
a5e6f7dc,7331,10702.26,11406.63,90.54698602508347,16.661576451902814
a612d5a0,7160,10418.89,11173.11,117.87290882400899,22.385385036617333
a622ce4d,8047,10791.14,11422.72,89.00640805649786,14.220550929573447
a645da9a,6766,11265.93,12040.38,98.57868996414899,23.153344430619548
a692b17e,5409,10341.820000000002,11201.46,80.71085057453642,15.793978709219198
a6b8ac67,7017,12040.55,12773.51,81.1075078902008,16.905513076342796
a6ed2eff,7054,10471.67,11335.85,77.39880516858764,17.552582070992056
a6f967fb,7032,11508.97,12685.43,91.92140404653941,24.085436870046898
a76db406,6451,9935.17,10788.36,84.23665439042776,16.97495011925145
a7744f5b,6017,10541.81,11225.91,83.04071881334379,14.402895685722363
a783cc24,3275,10310.89,10778.33,78.7926424840134,16.06572629999056
a79fd2e7,6327,11112.9,11976.59,66.07341785829826,17.29733251895503
a7fc3e6b,6378,10238.88,10980.9,96.01656035999459,20.379879660014996
a85bb86f,5100,10244.93,11161.09,116.50064986127352,24.102866441689258
a85e4bc3,5993,9545.96,10093.820000000002,84.49359172783673,14.55433688331266
a87433c9,7460,11066.45,11907.0,71.90592188456037,12.668899118760274
a8ed028a,7310,12061.12,12859.44,82.54640004716259,17.615123926351217
a959858c,5770,10968.21,12224.91,81.54656745902432,17.40972994177848
a9c9b150,5826,10329.26,11162.18,113.69390445341904,22.343974014269175
aa95015b,5761,10745.820000000002,11366.19,94.06671358116215,17.457171895724816
aaaf3c03,4728,11219.3,12020.37,93.46663135344961,17.723271531197895
aaeffccb,4586,11325.46,12219.37,92.00979784550297,21.805980601353145
ab112491,7178,11287.43,12319.27,97.347392537567,15.880288963525201
ab18d3fc,7337,11549.25,12292.990000000002,84.05126895804732,15.77223626391541
ab3ced07,6008,11455.27,12250.08,92.20491249050436,17.79788002629042
ab6fe95d,7424,9245.19,10083.17,84.94594891191424,16.05398103197811
ab94878e,7652,10366.15,11189.6,90.24426200610786,14.942037763926901
abf460d2,4763,11510.05,12109.27,58.82287299270337,23.32260109490425
ac6f01d5,6729,11722.96,12532.52,89.66734497221633,17.40533427403296
ad2133a8,7187,11366.0,12076.59,85.29402861374042,15.64122430812773
add9c322,5519,10234.44,10888.42,87.47282790029607,18.60548917889898
ae069086,6741,10231.08,11214.76,80.98634062142699,18.599186719815236
ae0784a8,9171,11656.21,12091.29,87.67784000799608,18.793199646581378
ae35f33a,6469,11745.65,12687.87,69.6701170909408,14.880779070392329
ae8959c3,6645,9798.98,10903.67,80.49185953768922,25.34860518255278
aed44918,4020,12440.89,12787.23,88.64593458888163,16.03885810900986
aee6393a,7146,10636.68,11016.83,77.235058091621,12.57248320322864
af7a59ce,4330,10856.4,11319.96,92.49454668995703,19.94863342761749
aff4e561,7723,10195.4,10961.72,107.6161433356681,18.845090735059294
b04b58a3,5229,10126.66,10772.84,77.82608739337442,12.992309047035992
b0d42b0d,6357,10592.89,11092.04,85.90595470319454,18.154828117207373
b0f53bf4,4202,11862.35,12224.22,93.78925551651591,18.012491415834806
b19b0395,7196,10688.87,11209.28,82.26828620108537,15.605262824753318
b1efb8a4,7562,11391.35,12032.56,98.52851485090326,18.653276640085675
b32902c0,5737,10075.52,10941.35,88.40981176822991,19.415712150647327
b32e4903,7420,10434.85,11197.66,83.33809916826876,15.541905799602786
b3388334,7807,10642.52,11506.240000000002,87.24849669729149,24.465171875526323
b37fd114,9786,10831.23,11416.78,79.90525117159852,19.139269123262718
b38e3116,7954,11227.96,12032.6,98.29471207514003,19.025759462735543
b4d8dd4f,5909,10426.98,11231.96,130.11677964217142,27.024496474104577
b4f37e6e,4499,10663.17,11213.35,126.51690159255593,27.94877317303125
b56bc0aa,7431,10342.5,11206.47,122.67272747087486,22.13361886292331
b585b4fa,5999,10467.34,11245.8,77.32703506413881,15.656899868576641
b5aa9634,8747,12155.27,12548.03,83.34242923866258,14.529508794611122
b7974e66,7170,11575.98,12128.3,80.75227361629945,16.532950747299036
b7cdcecb,7620,10378.44,10982.1,115.63345788363951,21.68225126464143
b7fea9ef,5575,9994.5,10778.320000000002,89.72143915306522,16.59657515006237
b85f7b06,5453,10808.79,11404.37,88.24656061227053,13.534568034488716
b881d27e,5442,10591.83,11199.55,81.29500973426683,15.374564119380457
b8c49c1a,6254,9839.990000000002,10798.15,79.56811673411266,17.852005835192294
b95e7121,7492,10864.23,11367.3,95.42279016426933,19.92617473714565
b977be4a,7495,10837.04,11422.33,93.39312638412295,19.423880423600025
ba48188d,5534,11778.490000000002,12275.31,89.07358916820954,14.77749967774928
bb2cdd83,5665,10380.17,11223.740000000002,82.05091591858945,12.19290844138367
bb337fa0,8216,10890.14,11461.4,85.14961314092903,15.638299399036606
bb682ebd,5931,10146.72,11052.45,117.8417833492407,22.551824084525915
bc4381e2,6885,11207.21,12147.76,73.682273547944,14.3405008992106
bcebcc5f,7889,10224.240000000002,10966.36,93.02593260983723,19.413229216424394
bd2c2f34,11621,9984.44,10700.52,81.32513433584731,10.656670299618728
bd4ae5da,6905,10966.91,11877.71,113.6658231753085,22.024552926829642
bd6f0e19,6979,10600.15,11361.88,92.92494924086235,14.960995634571194
bd8f847e,6161,12301.8,12813.28,83.64729461069781,16.239151783541054
be063506,6539,10985.62,11887.94,111.11374687489698,22.80355856858455
be35c8f2,5898,11804.33,12555.240000000002,86.4421807811446,18.744657203225305
be83e781,4776,10625.36,11191.51,81.5576640411956,21.4650698380014
beda8696,7868,10148.87,10972.22,112.71095799282386,17.436977199151116
bf39bc20,5047,10549.51,11219.04,123.29129457896967,25.757982851005888
bf70b410,8000,10276.63,10985.17,105.00711354344347,15.063764533221747
bffe3082,7186,11333.81,11922.81,109.91554700743154,21.48125751385005
c03b9305,6067,9961.13,10822.42,75.42852876094786,14.649165501558487
c03d4aed,6375,12081.06,12818.25,80.34759317612728,13.303734122251205
c03fba65,5669,9869.12,10835.7,91.47513684728827,18.33329699404753
c07fd0cd,6035,11720.08,12538.94,60.379889954056694,25.390632480949364
c1708b88,7960,10586.17,11369.17,87.67077602069199,18.639785963460344
c1d046f4,6917,10973.740000000002,11425.92,89.51203980392697,19.422984233303623
c2717d4f,6682,10356.66,11333.78,75.57642983781999,14.39958629047005
c2c4db09,7851,10694.97,11399.570000000002,96.28285847202764,18.878659462123245
c2c6fc71,8840,11340.45,12096.89,49.61451738252056,18.928721784583292
c36625df,6386,11074.88,11875.19,117.55150253171927,23.696119564287642
c3957531,7254,11748.51,12688.490000000002,95.92452817319626,16.142437449816043
c42fe306,7023,10084.7,10990.66,88.27107130833284,13.993603456096766
c43812e2,7293,11344.78,12201.87,96.35001948965257,14.812135460037737
c472c0b5,4867,9903.66,10810.52,68.01843707243096,16.852654883287435
c47e0767,6099,11420.88,12185.23,75.24053336993649,14.979252934604407
c50b42f6,7920,10079.12,10989.52,116.09398295062472,21.084121627558694
c593337f,7118,11455.09,12125.2,88.03504930101411,15.217122715977213
c59b6c4a,7460,10012.35,10945.43,106.14811781162642,19.199770096660888
c66be2b8,6207,10476.47,11383.570000000002,90.0371817757825,21.674233451455986
c6797dd7,6281,11004.15,12048.46,88.58404526520503,15.730510066521052
c6b782a4,6675,10339.06,11232.39,81.01698102551751,17.54535125461743
c6c96179,5813,10290.7,11132.75,67.15667801769821,16.76073856965353
c70c0e01,6057,11840.490000000002,12593.9,82.83996823851939,15.234393583936072
c84c65be,10243,9282.34,10076.05,86.28392934025743,12.305743135029653
c8d9680c,7741,10862.15,11421.05,89.50915780705509,15.708782744096647
c908edd0,6751,10837.06,11360.84,90.59570589335151,13.830809210682474
c9578d27,6202,10556.92,11246.39,80.57151082314321,13.514922406783898
c96c018a,7679,10746.65,11369.58,94.5382910801835,17.366285872004106
c99f9fae,8394,11193.71,12192.5,87.5054285739077,14.646308960210185
c9e6734f,6388,10582.71,11217.990000000002,78.99113644308562,13.90547578297315
c9e980e8,6262,10432.08,11398.9,95.82972783109017,16.021320341293634
c9fedcf3,5210,11380.570000000002,12137.43,84.80200943565667,14.131892671149382
cad13e8f,6866,11700.96,12756.78,71.33131670773955,19.735229976149046
cb34231f,7510,11815.94,12765.5,90.97152571150922,21.74606044078447
cb879f40,7904,10250.77,10843.27,71.87675882270266,15.661529541645596
cbb406b5,8135,10537.64,11424.15,89.04215772494426,14.935162310289979
cbe51de1,5362,11584.12,12220.3,77.84628930408262,14.822854268324981
cbe62450,7858,10234.65,10846.740000000002,70.42325452892072,15.424745979980496
cc08aa63,5018,10484.26,11214.86,121.7722773592581,23.049843525071033
cc8a1d57,8321,11379.22,12061.65,84.81153364403387,19.23701286578437
ccedb12b,6427,11862.27,12688.53,92.13619020952653,18.179901235602443
cd7f1687,5981,10623.62,11451.7,83.41583618800672,17.324456689277767
cda7eb37,7620,11383.06,12080.92,88.26572379110189,18.20997794066826
cdc31d65,6608,11220.92,12107.47,54.10373336443187,23.205335289462326
cdc60a53,7631,10418.97,11218.92,82.85894127112587,15.063480034078138
ce55ba43,5658,10963.73,11458.36,84.07312603617754,16.837027773964202
ce8399b7,3548,10237.27,11204.39,99.29642549113332,22.4485878397353
cf50c9d1,6634,10399.19,11227.05,84.24036425431208,18.246017243869932
d00e7eb9,7321,10170.78,10934.4,94.64591827646447,14.40936597127078
d011f41b,3906,10572.9,11170.97,107.69440094417023,18.552466275226553
d07aed8f,4709,11578.27,12384.86,52.94932871237039,25.32254037936864
d085e611,7852,10220.12,10935.52,87.55834631636168,15.302812768425001
d0a0e7b5,5423,10374.96,10920.61,80.57586212543188,13.809092863876883
d0a43760,5502,10625.23,11188.320000000002,87.23516482649829,18.26557557469763
d0cb63ae,6859,10250.89,11050.01,113.1363284828078,23.570538486966885
d114d9c2,7543,10480.17,10973.67,106.41491199059453,20.837664357327196
d1457cc5,8443,9760.68,10717.3,81.17465225490457,15.489576996919054
d1ecf309,7864,10126.34,11058.88,116.53118805982771,24.940613713450887
d1ee630d,7879,10724.85,11365.06,94.37346882627926,17.17786294505165
d217e0c5,5713,10615.3,11442.47,87.82011869913262,17.995231111690266
d24ff243,7116,10601.13,11216.5,87.83637295286134,15.196008830268942
d273674e,5738,10893.09,11965.76,69.95858354991732,16.765817593126876
d2f3b1ab,7018,10630.570000000002,11189.02,81.90720296086879,13.21403044323227
d3df146b,7252,11598.14,12235.18,88.30781855854796,14.756244557787703
d40f61d5,5880,10422.13,11209.09,81.0480210389029,16.974405403354222
d41beaf2,6592,10417.62,11229.27,75.7894772189017,13.90792443704411
d463e527,6991,11083.05,12230.01,81.5000257313305,17.494696850435854
d4f60a28,6435,11539.83,12551.97,51.30523691080915,21.155275120259173
d50c649a,6548,11305.86,11929.14,102.9294235239761,19.875389702979746
d543916f,6281,10321.18,10898.54,91.70296773146724,17.416389109599578
d5df0ff5,5490,11630.3,12063.98,74.67088026581835,9.267152616244857
d60430e6,4176,10516.27,11216.25,87.42978963642491,19.932017670843464
d63196fe,5881,11455.92,12062.3,89.65361163482366,15.263259946378852
d6c320d9,6946,10626.13,11185.34,80.48683028732752,11.381946023145364
d6dd7330,7660,11380.05,11969.83,63.82259632612227,10.745858320739428
d7ba4f9d,7771,11941.06,12612.52,66.39272268148332,13.276323689404867
d7eb0be8,7208,11953.16,12783.73,87.59890157452325,19.016596242556027
d84b621b,5746,10433.4,11230.64,81.90027239344279,15.9891747368026
d90aa14c,12141,10112.570000000002,10940.84,86.69443920424423,13.2468784718256
d924e971,5308,11040.19,12098.320000000002,88.80439442869266,21.655072041687166
d9ae59b2,5150,10382.31,11043.23,116.05141566327922,20.801910159854245
d9d6d94d,6660,12043.47,12641.33,65.46767511180308,16.766952449676733
d9eca87b,7932,10254.4,10985.69,111.32991005593495,18.108957611474974
da2d4d7c,3567,11814.72,12258.75,87.36121043385621,16.65573114125113
da3bfe4e,7107,10448.2,10999.81,113.6202741057343,19.39825001718719
da3cf798,7591,9982.37,10805.17,76.9207205749221,13.791924384812715
da940160,6792,10510.13,11387.11,99.49796392636085,21.03485184333298
dafc88c3,7187,10714.14,11208.6,83.07067476340224,11.692984427960463
dbee6c86,9114,11739.36,12602.23,77.97544911825904,10.31597434052246
dc5fbe29,6555,11281.4,12053.0,92.36045365697012,19.910736819322043
dc7da28f,6672,10085.86,10975.41,86.09330957308902,16.072882508845375
dc7f9757,6203,10210.05,11063.1,116.23103754640276,23.351471439062752
dd168de0,5095,10280.1,11018.59,86.67102719670946,15.289408337354388
dd64382d,5058,9989.51,10838.59,85.50790700844695,17.608270995590548
dd6bc5b2,5764,10047.17,11165.740000000002,110.48381103807588,30.638106255519222
dd7d638e,6046,10426.44,11207.78,120.49297360212387,28.94813315591392
ddc790ff,6468,10425.67,11319.83,75.49276110732083,15.759787323324444
df71d1ff,7879,10288.63,10970.05,111.84009604734149,18.869903516923696
df73b8f3,7150,11782.7,12561.23,84.24788230602468,18.27043737543441
df8290be,5675,10510.58,11244.16,80.01340777807891,15.302678336910606
e0079ed1,5257,10357.98,10975.36,92.93063591158213,16.414492808656014
e03b45fd,7083,12017.27,12841.61,82.8807865556399,17.303585386314467
e0f36d98,6714,10703.91,11374.5,67.80010790781233,17.039320763131975
e149204f,7549,10453.29,10973.08,109.81973990657471,18.686689374848807
e14d641e,4978,10447.4,11235.73,78.14994677135984,14.142638465457248
e161bd0c,4813,11258.43,12230.09,88.49325569731106,20.03101316239805
e201fd6d,6912,11716.740000000002,12528.21,95.89895953332652,18.07969651064539
e25f1537,5018,9981.72,10795.95,82.40025392178613,16.162085821184387
e2fc7745,5343,11190.56,12014.37,81.996137538675,15.085410505568008
e32da4ec,6148,11512.7,12014.63,80.11806142554332,17.23726744092727
e3b34f5b,7293,10326.79,10976.320000000002,96.05244598576357,16.14204123017436
e45a2a62,6697,10561.070000000002,11252.27,79.34220419772312,14.611466755649017
e46f4ef4,8930,11747.76,12498.21,94.3532181475899,16.472402457873127
e4726608,6268,11393.41,11968.320000000002,67.35951309341378,14.90468218725902
e5864244,6037,11998.03,12778.64,82.45149793704317,19.793459942862725
e5c92e59,5927,11536.52,12215.23,82.98311615737538,16.154664244267323
e5ff9fd2,4198,10874.65,11781.41,85.1610653490693,20.278525933769448
e6c55748,5959,10595.66,11229.03,76.79066758331408,16.031476836469935
e730c32b,6469,10456.67,11384.41,93.87213377636307,18.369355595913873
e737965a,7694,10279.76,10949.65,83.5471979418739,14.10768757184673
e748dd88,6264,11471.01,12035.17,90.9280631273977,13.95118507955939
e7818f7a,6829,10374.46,11032.0,114.7887446518954,22.600789664520565
e7c36e81,5655,10248.37,11200.44,127.40255810099836,28.68941301070952
e7d0c1de,6455,10556.51,11321.740000000002,77.40221199006177,13.841291762400967
e85074c5,7236,10402.52,11009.33,75.83821388398417,15.67060429170534
e97032ad,5654,10237.15,11207.56,118.89155740191063,25.221587415301695
e9949a23,6407,11157.21,12074.51,92.59318868653304,20.515933680445
ea0b99b7,10939,11851.88,12542.96,86.23286609594223,13.385473971093843
ea3a0e38,11794,10236.11,10981.35,92.87655281027735,15.385269101114387
ea41324e,6839,10671.1,11363.98,96.9933666946101,20.560201020140113
eabc711b,7314,10956.5,11884.21,109.72336971020835,22.450525105835617
eac10e86,7501,10400.1,10954.61,109.49571366656001,13.660440040003811
eafb863e,5317,10429.52,11226.06,123.28082767935162,20.382267301997228
eb06a4e7,6379,10478.61,11384.41,97.19591179271345,18.23295133428801
eb640a35,7782,10136.04,10884.14,86.70931188830438,19.18320430962116
eb934281,7812,11136.03,11955.36,52.716902596056045,18.106004354495674
eba6605e,5719,10542.23,11306.92,93.19743127584994,21.675695079131938
ebe69318,6718,10294.6,11187.39,82.22287126950208,17.631958466189364
ec0d597b,6452,10100.76,10971.97,82.63289337080715,14.87703607018397
ec13af42,7362,11391.240000000002,12235.6,90.67431514224042,19.30788656693301
ecdab904,8176,11232.98,12200.23,69.0963378358611,13.01885828608911
ecdaf714,8240,10301.070000000002,11040.14,76.84576503793554,11.264886327242117
ed6436d6,5027,11262.92,12234.36,97.14514889687345,21.29327150244918
ed6e6e54,7385,11554.64,11980.11,63.1157824099889,11.267216426214834
edf885a3,4863,11492.490000000002,12301.04,90.69223532780114,19.22239297589117
ee0300f7,6161,11687.09,12565.05,87.65683109347903,19.155363756830997
ee288beb,6190,10411.87,11066.17,118.58589449717415,24.34398203346263
ee4aecac,6596,11326.52,11766.89,83.88273330728939,14.018562906439305
eeda36f5,6198,12367.58,12845.96,90.12075476954489,18.138797471008694
eeed308d,5503,10520.17,11207.76,85.13802559817363,16.765497512553896
ef04658e,5664,9970.94,10804.51,74.40569368669897,14.987149528113903
ef8e3ed0,6637,11625.59,12130.58,90.07950942866022,14.187111250886677
efde6ac3,6220,10221.56,10922.18,88.08513388847847,15.78275262316381
efe96181,5464,9900.02,10804.63,81.46106160606743,20.812753590690104
f0188a48,6139,10574.37,11418.03,88.87313526023105,20.078757493180394
f021b650,5610,11231.84,12135.47,79.08285091410474,22.258681129702396
f03f10fe,5823,10596.12,11233.62,77.51385778831633,14.78167520122713
f053a1b9,5952,11469.13,12278.75,88.3659079621577,13.948706934652948
f074d277,3868,11450.22,12031.84,88.69035349139693,14.953114646618243
f07d7037,7688,11174.85,12140.65,86.71257430695465,13.690913350199189
f08774c3,5645,11203.490000000002,12060.63,93.97130797360364,21.569009710332292
f140c2fa,6024,11152.570000000002,12058.79,93.61987559762758,17.254125818587255
f16e25e3,6585,10113.76,10891.77,89.22613286214661,16.86321602038393
f2d4c8c9,7908,10357.03,10938.16,108.81984615423852,19.85050024358563
f321a31c,6555,12080.16,12560.58,85.55091738533794,15.154828748576188
f40cd091,6776,11338.92,11910.93,109.66120392005371,22.923492813633064
f439a621,4695,10313.92,11033.87,75.10228973808208,15.016738035556273
f49fdea3,7027,11348.39,12118.25,78.91355282770617,14.50091947342746
f4d12d23,5448,10369.71,11224.51,121.30465137837501,23.56948800090237
f56d3ace,7383,10462.3,11326.98,77.74867185184607,15.737465255589465
f5859199,7438,11466.7,12268.19,90.21329923586592,16.283330716106022
f5d8aab6,6576,10071.84,11050.320000000002,119.41760248079747,20.924276633243664
f631da6e,5604,10578.87,11173.93,109.846573923586,21.020524779490156
f6824bb0,6864,10310.14,11228.14,82.13568334424592,16.51450384960561
f6bc699b,5501,10243.69,11006.070000000002,87.86413306093856,18.861481179764468
f6d009f4,8003,10009.81,11086.25,123.8931193942618,30.81376006365262
f72b268f,7918,10412.54,11062.23,115.9282422109308,16.24334608459893
f8662c22,6957,11178.31,11731.6,89.82888607681033,16.056322543430326
f88ddb26,6585,11433.48,12199.36,73.69884092331772,12.739668343854033
f8afa78a,7367,10493.19,10993.69,107.03906597404202,19.20009245624572
f8f59188,6740,10361.84,11323.98,76.9598436341999,18.251767743345198
f9fc81aa,7113,10621.86,11197.97,79.78238294988824,12.751203689318682
fa16d114,6928,10639.63,10963.16,107.54186867588311,18.67746954434133
fa31da94,6681,11428.36,12208.56,84.81640080443984,17.875182247703282
fa667be2,8798,12080.09,12590.26,80.35138518312277,12.341287096224466
fae0c593,6147,10069.95,10889.490000000002,98.59658878507761,20.6588824608161
fb03ae90,8129,10671.570000000002,11504.09,76.85263884760215,15.014654760781372
fb0904bd,5087,10146.03,10972.18,91.44125983900979,21.047081200180237
fb3848a1,7859,10037.93,10954.240000000002,86.27974013362895,16.39333459627626
fb73b13a,7465,10033.16,10818.09,72.72038989740481,35.09080956543159
fba7683c,2058,10978.94,11862.92,99.9529288508918,24.975337573640903
fbd68d27,8552,10585.03,11234.63,80.96803342335953,16.195385948761082
fc03f21f,6202,11010.43,11893.320000000002,106.25461495467043,23.899134302708603
fc0d20b2,5308,10374.95,10799.1,75.89040130026112,14.2802363111012
fcfcc902,4665,10623.89,11440.36,88.80875515549371,16.449858742457078
fd3b4faa,6956,10463.490000000002,11355.28,89.87726600439616,18.36793653424953
fd710aea,5960,11426.95,12175.87,74.41049402155143,15.333079786246966
fd8f77fa,6756,10523.54,11421.98,90.71983378259509,16.008983507891934
fde20ecf,6386,11188.12,12047.7,78.21520243953503,15.282757019056339
fdfd57da,7364,10384.08,11375.43,99.51145049591456,22.417313829908096
febb4411,6275,11695.84,12615.16,68.30794719540458,19.91113007772941
fef8af96,5068,10499.9,11043.2,76.66535896367867,14.888583167940165
ff0aea78,4976,10974.36,11760.08,90.4376560554064,18.964803718939482
ff8bb73a,7670,10378.28,11227.820000000002,79.46040518420527,12.79682071852129
ffefef30,6421,11987.96,12772.06,78.08661632331561,18.12730027299348
